_id,id,parc,pin,address,owner,parc_sq_ft,class,zoned_as,inventory_type,current_status,acquisition_method,acquisition_date,last_updated,latitude,longitude,census_tract,neighborhood_name,council_district,ward,fire_zone,police_zone,dpw_streets,dpw_enviro,dpw_parks
1940642,173569,,,1710 MANHATTAN ST,City of Pittsburgh,975,Vacant Land,R1A-VH,Public Sale,Available for Sale,Treasurer Sale,1996-10-28,2020-03-11,40.4572206618,-80.027211236,42003210700,Manchester,6,21,1-8,1,1,Northern,Riverview
1940643,177488,,,2241 SPOKANE AVE,City of Pittsburgh,5000,Vacant Land,R1D-L,Public Sale,Available for Sale,Treasurer Sale,2012-03-09,2020-03-25,40.3894833148,-79.9898060874,42003290400,Carrick,4,29,4-23,3,3,Southern,Schenley
1940644,183865,,,6737  KELLY ST,City of Pittsburgh,2652,Vacant Land,R1D-L,URA Transfer,Available for Sale,,,2020-03-06,40.457958938183765,-79.90686863975422,42003120700,Homewood West,9,12,3-17,5,2,Eastern,Highland
1940645,183866,,,6735  KELLY ST,City of Pittsburgh,1887,Vacant Land,R1D-L,URA Transfer,Available for Sale,,,2020-03-06,40.45797382840323,-79.90698126237324,42003120700,Homewood West,9,12,3-17,5,2,Eastern,Highland
1940646,183867,,,6717  KELLY ST,City of Pittsburgh,1992,Vacant Land,R1D-L,URA Transfer,Available for Sale,,,2020-03-06,40.45812915783682,-79.90758605987378,42003120700,Homewood West,9,12,3-17,5,2,Eastern,Highland
1940647,183868,,,6722  FRANKSTOWN AV,City of Pittsburgh,2862,Vacant Land,R1D-L,URA Transfer,Available for Sale,,,2020-03-06,40.45820086139084,-79.90689557476331,42003120700,Homewood West,9,12,3-17,5,2,Eastern,Highland
1940648,989776,,,138 WABASH ST,City of Pittsburgh,1600,Building,LNC,Public Sale,Sale Pending,Treasurer Sale,2018-10-19,2022-02-14,40.4367252889,-80.0347746898,42003562600,West End,2,20,1-17,6,5,Northern,Western
1940649,914414,,,612  WINFIELD ST,City of Pittsburgh,2500,Vacant Land,R1D-H,URA Transfer,Available for Sale,Treasurer Sale,2016-08-19,2022-02-02,40.4641166281,-79.9092029379,42003120400,Larimer,9,12,3-12,5,2,Eastern,Northeast
1940650,1104053,,,0 WEBSTER AVE,City of Pittsburgh,1139,Vacant Land,RM-M,Public Sale,Available for Sale,Treasurer Sale,2022-08-19,2022-12-21,40.4478671665,-79.9761744932,42003050100,Middle Hill,6,5,2-5,2,3,Central,Schenley
1940651,1104054,,,0 WEBSTER AVE,City of Pittsburgh,1537,Vacant Land,RM-M,Public Sale,Available for Sale,Treasurer Sale,2022-08-19,2022-12-21,40.4491431254,-79.9731667319,42003050100,Middle Hill,6,5,2-5,2,3,Central,Schenley
1940652,1104055,,,0 DUFF ST,City of Pittsburgh,808,Vacant Land,RM-M,Public Sale,Available for Sale,Treasurer Sale,2022-08-19,2022-12-21,40.4490260721,-79.9730926134,42003050100,Middle Hill,6,5,2-5,2,3,Central,Schenley
1940653,1104056,,,0 WYLIE AVE,City of Pittsburgh,966,Vacant Land,RM-M,Public Sale,Available for Sale,Treasurer Sale,2022-08-19,2022-12-21,40.4467806249,-79.9743039204,42003050100,Middle Hill,6,5,2-5,2,3,Central,Schenley
1940654,174091,,,3367 MILWAUKEE ST,City of Pittsburgh,2400,Vacant Land,R2-L,Public Sale,Sale Pending,Treasurer Sale,2002-10-31,2022-12-12,40.4538842839,-79.9623723454,42003050600,Upper Hill,6,5,2-22,2,3,Central,Schenley
1940655,1104057,,,0 WEBSTER AVE,City of Pittsburgh,2400,Vacant Land,R2-L,Public Sale,Available for Sale,Treasurer Sale,2022-08-19,2022-12-21,40.454082591,-79.9627221044,42003050600,Upper Hill,6,5,2-22,2,3,Central,Schenley
1940656,549964,,,753  CHEROKEE ST,City of Pittsburgh,,Vacant Land,R2-L,Public Sale,Sale Pending,Treasurer Sale,2016-04-29,2022-12-22,40.4518201769,-79.9613197386,42003050600,Upper Hill,6,5,2-22,2,3,Central,Schenley
1940657,175882,,,4806 YEW ST,City of Pittsburgh,2400,Vacant Land,R1A-H,Public Sale,Sale Pending,Treasurer Sale,1983-12-05,2022-12-12,40.4581029733,-79.9481019447,42003080200,Bloomfield,7,8,3-1,5,2,Central,Highland
1940658,175819,,,5389 CORNWALL ST,City of Pittsburgh,1800,Vacant Land,R1D-H,Public Sale,Sale Pending,Treasurer Sale,1948-06-07,2022-12-30,40.4694419885,-79.934147085,42003101600,Garfield,9,10,3-4,5,2,Central,Highland
1940659,954463,,,0 JORDAN WAY,City of Pittsburgh,1100,Vacant Land,R1D-H,Public Sale,Sale Pending,,1983-09-14,2022-12-22,40.4670584215,-79.9432807259,42003101700,Garfield,9,10,3-4,5,2,Central,Highland
1940660,1104058,,,6004 SAWYER ST,City of Pittsburgh,3540,Building,H,Public Sale,Available for Sale,Treasurer Sale,2022-08-19,2022-12-21,40.4860951545,-79.9418971416,42003101800,Stanton Heights,7,10,3-7,5,2,Central,Highland
1940661,1104059,,,6728 BUTLER ST,City of Pittsburgh,2000,Building,H,Public Sale,Available for Sale,Treasurer Sale,2022-08-19,2022-12-21,40.4892789062,-79.9275222826,42003101400,Morningside,7,10,3-7,5,2,Central,Highland
1940662,1104060,,,0 N GRAHAM ST,City of Pittsburgh,1774,Vacant Land,R2-H,Public Sale,Available for Sale,Treasurer Sale,2022-08-19,2022-12-21,40.4679833594,-79.9330990155,42003111400,Garfield,9,11,3-4,5,2,Central,Highland
1940663,1104061,,,0 DEARY ST,City of Pittsburgh,1500,Vacant Land,RM-M,Public Sale,Available for Sale,Treasurer Sale,2022-08-19,2022-12-21,40.4673946476,-79.906777269,42003120300,Lincoln-Lemington-Belmar,9,12,3-15,5,2,Eastern,Highland
1940664,1104062,,,0 DEARY ST,City of Pittsburgh,2500,Vacant Land,RM-M,Public Sale,Available for Sale,Treasurer Sale,2022-08-19,2022-12-21,40.4673552733,-79.9067137167,42003120300,Lincoln-Lemington-Belmar,9,12,3-15,5,2,Eastern,Highland
1940665,184245,,,16  SOUTH WHEELER ST,City of Pittsburgh,1300,Vacant Land,NDI,Public Sale,Sale Pending,Treasurer Sale,2014-04-25,2022-12-30,40.45468455929724,-79.88426273518535,42003130600,East Hills,9,13,3-17,5,2,Eastern,Frick
1940666,1104063,,,7134 HAMILTON AVE,City of Pittsburgh,2789,Building,R1A-M,URA Transfer,Available for Sale,Treasurer Sale,2022-08-19,2022-12-21,40.4545519333,-79.8983165393,42003130300,Homewood South,9,13,3-17,5,2,Eastern,Frick
1940667,1104066,,,0 MANSION ST,City of Pittsburgh,2880,Vacant Land,R1A-H,Public Sale,Available for Sale,Treasurer Sale,2022-08-19,2022-12-21,40.4037172528,-79.9410675925,42003562300,Hazelwood,5,15,2-13,4,3,Eastern,Frick
1940668,176614,,,27 ALMEDA ST,City of Pittsburgh,2880,Vacant Land,R1A-H,Public Sale,Sale Pending,Treasurer Sale,1985-10-07,2022-12-01,40.4033749526,-79.9407779095,42003562300,Hazelwood,5,15,2-13,4,3,Eastern,Eastern
1940669,1104067,,,0 HAZELWOOD AVE,City of Pittsburgh,2781,Vacant Land,R1D-H,Public Sale,Available for Sale,Treasurer Sale,2022-08-19,2022-12-21,40.4200055279,-79.9299472947,42003151700,Greenfield,5,15,2-12,4,3,Eastern,Schenley
1940670,1104109,,,0 CALERA ST,City of Pittsburgh,3782,Vacant Land,R2-L,URA Transfer,Available for Sale,Treasurer Sale,2022-08-19,2022-12-21,40.3831262008,-79.9331122513,42003562900,Hays,5,31,4-20,4,4,Eastern,Frick
1940671,179883,,,174 MCKNIGHT ST,City of Pittsburgh,1700,Vacant Land,LNC,Public Sale,Sale Pending,Treasurer Sale,2005-12-02,2022-12-22,40.4352175515,-80.0331504225,42003562600,West End,2,20,1-17,6,5,Northern,Emerald
1940672,1104073,,,1225 CHARTIERS AVE,City of Pittsburgh,126324,Building,P,Public Sale,Available for Sale,Treasurer Sale,2022-08-19,2022-12-21,40.446052951,-80.0445759112,42003281400,Crafton Heights,2,20,1-17,6,5,Northern,Emerald
1940673,1104074,,,200 SAGAMORE ST,City of Pittsburgh,3000,Building,R1D-H,Public Sale,Available for Sale,Treasurer Sale,2022-08-19,2022-12-21,40.4637755433,-80.0533353881,42003562500,Esplen,2,20,1-27,6,5,Northern,Emerald
1940674,1104075,,,0 SAGAMORE ST,City of Pittsburgh,3000,Vacant Land,R1D-H,Public Sale,Available for Sale,Treasurer Sale,2022-08-19,2022-12-21,40.4632653533,-80.0534358284,42003562500,Esplen,2,20,1-27,6,5,Northern,Emerald
1940675,1104076,,,0 SAGAMORE ST,City of Pittsburgh,6000,Vacant Land,R1D-H,Public Sale,Available for Sale,Treasurer Sale,2022-08-19,2022-12-21,40.4633618141,-80.0531500451,42003562500,Esplen,2,20,1-27,6,5,Northern,Emerald
1940676,1104077,,,0 W CARSON ST,City of Pittsburgh,1452,Vacant Land,UI,Public Sale,Available for Sale,Treasurer Sale,2022-08-19,2022-12-21,40.4638322292,-80.0529586404,42003562500,Esplen,2,20,1-27,6,5,Northern,Emerald
1940677,1104078,,,0 W CARSON ST,City of Pittsburgh,1654,Vacant Land,UI,Public Sale,Available for Sale,Treasurer Sale,2022-08-19,2022-12-21,40.4637745257,-80.0529214532,42003562500,Esplen,2,20,1-27,6,5,Northern,Emerald
1940678,1104079,,,0 SPRING GARDEN AVE,City of Pittsburgh,1132,Vacant Land,R1A-VH,URA Transfer,Available for Sale,Treasurer Sale,2022-08-19,2022-12-21,40.4574312728,-79.9962905971,42003563200,East Allegheny,1,23,1-5,1,1,Northern,Riverview
1940679,1104080,,,1112 HIGH ST,City of Pittsburgh,7074,Building,R1D-M,URA Transfer,Available for Sale,Treasurer Sale,2022-08-19,2022-12-21,40.4606587441,-79.9932066232,42003241200,Spring Garden,1,24,1-5,1,1,Northern,Riverview
1940680,1104081,,,1134 HIGH ST,City of Pittsburgh,980,Building,R1D-M,URA Transfer,Available for Sale,Treasurer Sale,2022-08-19,2022-12-21,40.4605685068,-79.9922843596,42003241200,Spring Garden,1,24,1-5,1,1,Northern,Riverview
1940681,1104082,,,1104 HIGH ST,City of Pittsburgh,3475,Building,R1D-M,URA Transfer,Available for Sale,Treasurer Sale,2022-08-19,2022-12-21,40.4604312983,-79.9934519983,42003241200,Spring Garden,1,24,1-5,1,1,Northern,Riverview
1940682,1104083,,,1238 HIGH ST,City of Pittsburgh,5473,Building,R1D-M,URA Transfer,Available for Sale,Treasurer Sale,2022-08-19,2022-12-21,40.4611481768,-79.9903585986,42003241200,Spring Garden,1,24,1-5,1,1,Northern,Riverview
1940683,1104084,,,1221 HIGH ST,City of Pittsburgh,1500,Building,R1A-VH,URA Transfer,Available for Sale,Treasurer Sale,2022-08-19,2022-12-21,40.4605526549,-79.9909127156,42003241200,Spring Garden,1,24,1-5,1,1,Northern,Riverview
1940684,1104085,,,0 SPRING GARDEN AVE,City of Pittsburgh,1500,Vacant Land,R1A-VH,URA Transfer,Available for Sale,Treasurer Sale,2022-08-19,2022-12-21,40.4604786525,-79.990423946,42003241200,Spring Garden,1,24,1-5,1,1,Northern,Riverview
1940685,1104086,,,1257 HIGH ST,City of Pittsburgh,1500,Building,R1A-VH,URA Transfer,Available for Sale,Treasurer Sale,2022-08-19,2022-12-21,40.4608089298,-79.9895820039,42003241200,Spring Garden,1,24,1-5,1,1,Northern,Riverview
1940686,1104087,,,2117 WILSON AVE,City of Pittsburgh,3960,Building,R1D-H,URA Transfer,Available for Sale,Treasurer Sale,2022-08-19,2022-12-21,40.4641676106,-80.0127709908,42003261400,Perry South,6,25,1-10,1,1,Northern,Riverview
1940687,1104088,,,0 WILSON AVE,City of Pittsburgh,2448,Vacant Land,R1D-H,URA Transfer,Available for Sale,Treasurer Sale,2022-08-19,2022-12-21,40.46441015,-80.0128225762,42003261400,Perry South,6,25,1-10,1,1,Northern,Riverview
1940688,1104089,,,1945 LETSCHE ST,City of Pittsburgh,4416,Building,R1D-L,URA Transfer,Available for Sale,Treasurer Sale,2022-08-19,2022-12-21,40.4637149534,-80.0090044685,42003250900,Fineview,6,25,1-10,1,1,Northern,Riverview
1940689,1104090,,,1930 MEADVILLE ST,City of Pittsburgh,8000,Building,R1D-L,URA Transfer,Available for Sale,Treasurer Sale,2022-08-19,2022-12-21,40.4633929064,-80.0057470718,42003250900,Fineview,1,25,1-10,1,1,Northern,Riverview
1940690,1104094,,,40 W MCINTYRE AVE,City of Pittsburgh,3325,Building,H,Public Sale,Available for Sale,Treasurer Sale,2022-08-19,2022-12-21,40.4688618306,-80.010911508,42003261400,Perry South,6,26,1-12,1,1,Northern,Riverview
1940691,1104095,,,0 CHESTER AVE,City of Pittsburgh,3125,Vacant Land,H,Public Sale,Available for Sale,Treasurer Sale,2022-08-19,2022-12-21,40.4668024994,-80.0160530475,42003261400,Perry South,6,26,1-12,1,1,Northern,Riverview
1940692,1104091,,,207 PUSEY ST,City of Pittsburgh,4464,Building,H,URA Transfer,Available for Sale,Treasurer Sale,2022-08-19,2022-12-21,40.4720473859,-80.0089983392,42003261500,Perry South,6,26,1-23,1,1,Northern,Riverview
1940693,1104092,,,2644 PERRYSVILLE AVE,City of Pittsburgh,14451,Building,RM-M,URA Transfer,Available for Sale,Treasurer Sale,2022-08-19,2022-12-21,40.4718950392,-80.0097397912,42003261500,Perry South,6,26,1-23,1,1,Northern,Riverview
1940694,1104093,,,0 ELLZEY ST,City of Pittsburgh,3000,Vacant Land,RM-M,URA Transfer,Available for Sale,Treasurer Sale,2022-08-19,2022-12-21,40.4712815095,-80.0104320784,42003261500,Perry South,6,26,1-23,1,1,Northern,Riverview
1940695,1104096,,,0 KENNEDY AVE,City of Pittsburgh,2500,Vacant Land,R1D-H,URA Transfer,Available for Sale,Treasurer Sale,2022-08-19,2022-12-21,40.4739427257,-80.012360104,42003261500,Perry South,1,26,1-23,1,1,Northern,Riverview
1940696,1104097,,,0 KENNEDY AVE,City of Pittsburgh,2500,Vacant Land,R1D-H,URA Transfer,Available for Sale,Treasurer Sale,2022-08-19,2022-12-21,40.4739387523,-80.0124470506,42003261500,Perry South,1,26,1-23,1,1,Northern,Riverview
1940697,1104098,,,0 KENNEDY AVE,City of Pittsburgh,2500,Vacant Land,R1D-H,URA Transfer,Available for Sale,Treasurer Sale,2022-08-19,2022-12-21,40.47393762,-80.0125387946,42003261500,Perry South,1,26,1-23,1,1,Northern,Riverview
1940698,1104099,,,0 KENNEDY AVE,City of Pittsburgh,3750,Vacant Land,R1D-H,URA Transfer,Available for Sale,Treasurer Sale,2022-08-19,2022-12-21,40.4739689276,-80.0114571133,42003261500,Perry South,1,26,1-23,1,1,Northern,Riverview
1940699,1104100,,,0 KENNEDY AVE,City of Pittsburgh,2549,Building,R1D-H,URA Transfer,Available for Sale,Treasurer Sale,2022-08-19,2022-12-21,40.4739663175,-80.0115727292,42003261500,Perry South,1,26,1-23,1,1,Northern,Riverview
1940700,1104101,,,231 KENNEDY AVE,City of Pittsburgh,2451,Vacant Land,R1D-H,URA Transfer,Available for Sale,Treasurer Sale,2022-08-19,2022-12-21,40.4739630212,-80.0116669052,42003261500,Perry South,1,26,1-23,1,1,Northern,Riverview
1940701,1104102,,,0 HOLBROOK ST,City of Pittsburgh,1072,Vacant Land,R1A-H,Public Sale,Available for Sale,Treasurer Sale,2022-08-19,2022-12-21,40.4682870635,-80.0346710474,42003271500,Marshall-Shadeland,1,27,1-14,1,1,Northern,Riverview
1940702,1104068,,,0 MOUNTAIN AVE,City of Pittsburgh,10960,Vacant Land,R2-L,URA Transfer,Available for Sale,Treasurer Sale,2022-08-19,2022-12-21,40.4094700345,-79.9771389481,42003561700,St. Clair,3,16,4-8,3,4,Southern,McKinley
1940703,959175,,,840 CARNIVAL WAY,City of Pittsburgh,1144,Vacant Land,LNC,Public Sale,Sale Pending,Treasurer Sale,2017-06-16,2022-12-30,40.4222891594,-79.9922644392,42003180300,Allentown,3,18,4-5,3,4,Southern,Emerald
1940704,172511,,,1128 ARLINGTON AVE,City of Pittsburgh,1700,Vacant Land,LNC,Public Sale,Sale Pending,Treasurer Sale,2012-10-26,2022-12-30,40.4221828885,-79.9921302658,42003180300,Allentown,3,18,4-5,3,4,Southern,Emerald
1940705,1104069,,,0 PROCTOR WAY,City of Pittsburgh,1125,Vacant Land,R1D-H,Public Sale,Available for Sale,Treasurer Sale,2022-08-19,2022-12-21,40.4205062166,-79.9930748027,42003180300,Allentown,3,18,4-6,3,4,Southern,Emerald
1940706,1104070,,,0 FREELAND ST,City of Pittsburgh,1875,Vacant Land,R1D-H,Public Sale,Available for Sale,Treasurer Sale,2022-08-19,2022-12-21,40.4193137629,-79.9928693233,42003180300,Allentown,3,18,4-6,3,4,Southern,Emerald
1940707,172591,,,618 BELTZHOOVER AVE,City of Pittsburgh,2670,Building,R2-H,Public Sale,Sale Pending,Treasurer Sale,2006-12-04,2022-12-30,40.41679793,-79.9974949842,42003562400,Beltzhoover,3,18,4-21,3,4,Southern,McKinley
1940708,1104072,,,0 MICHIGAN ST,City of Pittsburgh,2562,Vacant Land,R2-H,Public Sale,Available for Sale,Treasurer Sale,2022-08-19,2022-12-21,40.4161131177,-79.9995016041,42003562400,Beltzhoover,3,18,4-21,3,4,Southern,McKinley
1940709,1104103,,,0 CHARLES ST,City of Pittsburgh,3750,Vacant Land,R1D-H,Public Sale,Available for Sale,Treasurer Sale,2022-08-19,2022-12-21,40.4166172971,-79.9965293734,42003300100,Knoxville,3,30,4-21,3,4,Southern,McKinley
1940710,1104104,,,0 CHARLES ST,City of Pittsburgh,3750,Vacant Land,R1D-H,Public Sale,Available for Sale,Treasurer Sale,2022-08-19,2022-12-21,40.4166145288,-79.9966598584,42003300100,Knoxville,3,30,4-21,3,4,Southern,McKinley
1940711,1104105,,,0 JUCUNDA ST,City of Pittsburgh,6097,Vacant Land,R1D-H,Public Sale,Available for Sale,Treasurer Sale,2022-08-19,2022-12-21,40.4169733479,-79.9954924365,42003300100,Knoxville,3,30,4-21,3,4,Southern,McKinley
1940712,1104106,,,0 JUCUNDA ST,City of Pittsburgh,2350,Vacant Land,R1D-H,Public Sale,Available for Sale,Treasurer Sale,2022-08-19,2022-12-21,40.4169758441,-79.9953951672,42003300100,Knoxville,3,30,4-21,3,4,Southern,McKinley
1940713,1104107,,,412 ARABELLA ST,City of Pittsburgh,3074,Building,R1D-H,URA Transfer,Available for Sale,Treasurer Sale,2022-08-19,2022-12-21,40.4126901189,-79.9956457527,42003300100,Knoxville,3,30,4-7,3,4,Southern,McKinley
1940714,1104108,,,424 SUNCREST ST,City of Pittsburgh,2750,Building,R1D-H,URA Transfer,Available for Sale,Treasurer Sale,2022-08-19,2022-12-21,40.4111907661,-79.9960960389,42003300100,Knoxville,3,30,4-7,3,4,Southern,McKinley
1940715,1079931,,,75 MULLOOLY ST,City of Pittsburgh,3754,Vacant Land,R1D-L,Public Sale,Sale Pending,Treasurer Sale,2020-12-18,2022-12-22,40.3814984664,-79.9908132724,42003320400,Overbrook,4,32,4-23,3,4,Southern,McKinley
1940716,914316,,,749  SHAWNEE ST,City of Pittsburgh,5329,Building,R2-L,URA Transfer,Available for Sale,Treasurer Sale,2016-10-28,2017-05-23,40.4512287298,-79.9613880164,42003050600,Upper Hill,6,5,2-22,2,3,Central,Schenley
1940717,914317,,,826  SHAWNEE ST,City of Pittsburgh,2384,Building,R2-L,URA Transfer,Available for Sale,Treasurer Sale,2016-10-28,2017-05-23,40.4505099218,-79.9603564017,42003050600,Upper Hill,6,5,2-22,2,3,Central,Schenley
1940718,914318,,,828  SHAWNEE ST,City of Pittsburgh,2130,Building,R2-L,URA Transfer,Available for Sale,Treasurer Sale,2016-10-28,2017-05-23,40.4504932678,-79.9602652793,42003050600,Upper Hill,6,5,2-22,2,3,Central,Schenley
1940719,183649,,,305  MATHILDA ST,City of Pittsburgh,1705,Vacant Land,R1D-M,Public Sale,Sale Pending,,,2017-05-09,40.4671758943,-79.9462012148,42003101700,Garfield,9,10,3-4,5,2,Central,Highland
1940720,914349,,,5144  HILLCREST ST,City of Pittsburgh,3200,Vacant Land,R1D-H,URA Transfer,Available for Sale,Treasurer Sale,2016-10-28,2017-05-23,40.4683356236,-79.9407668021,42003101700,Garfield,9,10,3-4,5,2,Central,Highland
1940721,914353,,,5141  HILLCREST ST,City of Pittsburgh,2000,Vacant Land,R1D-H,URA Transfer,Available for Sale,Treasurer Sale,2016-10-28,2017-05-23,40.4687704712,-79.9408764927,42003101600,Garfield,9,10,3-4,5,2,Central,Highland
1940722,914356,,,5339  ROSETTA ST,City of Pittsburgh,1400,Vacant Land,R1D-H,URA Transfer,Available for Sale,Treasurer Sale,2016-10-28,2017-05-23,40.4674068552,-79.9364605728,42003101700,Garfield,9,10,3-4,5,2,Central,Highland
1940723,914357,,,312  N ATLANTIC AVE,City of Pittsburgh,1416,Vacant Land,R1D-H,URA Transfer,Available for Sale,Treasurer Sale,2016-10-28,2017-05-23,40.467023508,-79.9377332934,42003101700,Garfield,9,10,3-4,5,2,Central,Highland
1940724,914358,,,5321  BROWN WAY,City of Pittsburgh,864,Vacant Land,R1D-H,URA Transfer,Available for Sale,Treasurer Sale,2016-10-28,2017-05-23,40.4669776207,-79.9370835624,42003101700,Garfield,9,10,3-4,5,2,Central,Highland
1940725,914359,,,5319  BROWN WAY,City of Pittsburgh,756,Vacant Land,R1D-H,URA Transfer,Available for Sale,Treasurer Sale,2016-10-28,2017-05-23,40.4669848256,-79.9371330448,42003101700,Garfield,9,10,3-4,5,2,Central,Highland
1940726,914360,,,5307  BROWN WAY,City of Pittsburgh,864,Vacant Land,R1D-H,URA Transfer,Available for Sale,Treasurer Sale,2016-10-28,2017-05-23,40.4670280828,-79.9374428337,42003101700,Garfield,9,10,3-4,5,2,Central,Highland
1940727,914361,,,5309  BROWN WAY,City of Pittsburgh,756,Vacant Land,R1D-H,URA Transfer,Available for Sale,Treasurer Sale,2016-10-28,2017-05-23,40.4670190404,-79.9373897248,42003101700,Garfield,9,10,3-4,5,2,Central,Highland
1940728,914362,,,5328  ROSETTA ST,City of Pittsburgh,784,Vacant Land,R1D-H,URA Transfer,Available for Sale,Treasurer Sale,2016-10-28,2017-05-23,40.4670931726,-79.9368258608,42003101700,Garfield,9,10,3-4,5,2,Central,Highland
1940729,914363,,,0  ROSETTA ST,City of Pittsburgh,784,Vacant Land,R1D-H,URA Transfer,Available for Sale,Treasurer Sale,2016-10-28,2017-05-23,40.467086748,-79.9367730314,42003101700,Garfield,9,10,3-4,5,2,Central,Highland
1940730,914364,,,5332  ROSETTA ST,City of Pittsburgh,784,Vacant Land,R1D-H,URA Transfer,Available for Sale,Treasurer Sale,2016-10-28,2017-05-23,40.4670780295,-79.9367222107,42003101700,Garfield,9,10,3-4,5,2,Central,Highland
1940731,914365,,,0  ROSETTA ST,City of Pittsburgh,802,Vacant Land,R1D-H,URA Transfer,Available for Sale,Treasurer Sale,2016-10-28,2017-05-23,40.4670419428,-79.9364558759,42003101700,Garfield,9,10,3-4,5,2,Central,Highland
1940732,914366,,,5345  BROWN WAY,City of Pittsburgh,756,Vacant Land,R1D-H,URA Transfer,Available for Sale,Treasurer Sale,2016-10-28,2017-05-23,40.4668882373,-79.9364419161,42003101700,Garfield,9,10,3-4,5,2,Central,Highland
1940733,914367,,,5349  BROWN WAY,City of Pittsburgh,756,Building,R1D-H,URA Transfer,Available for Sale,Treasurer Sale,2016-10-28,2017-05-23,40.4668737295,-79.9363390029,42003101700,Garfield,9,10,3-4,5,2,Central,Highland
1940734,914368,,,5335  KINCAID ST,City of Pittsburgh,1100,Building,R1D-H,URA Transfer,Available for Sale,Treasurer Sale,2016-10-28,2017-05-23,40.4665319742,-79.9364945577,42003101700,Garfield,9,10,3-4,5,2,Central,Highland
1940735,914369,,,5336  BROWN WAY,City of Pittsburgh,926,Vacant Land,R1D-H,URA Transfer,Available for Sale,Treasurer Sale,2016-10-28,2017-05-23,40.4667135965,-79.9366914063,42003101700,Garfield,9,10,3-4,5,2,Central,Highland
