_id,id,parc,pin,address,owner,parc_sq_ft,class,zoned_as,inventory_type,current_status,acquisition_method,acquisition_date,last_updated,latitude,longitude,census_tract,neighborhood_name,council_district,ward,fire_zone,police_zone,dpw_streets,dpw_enviro,dpw_parks
1935793,182806,,,1520  ECKERT ST,City of Pittsburgh,3888,Vacant Land,P,Hold For Study,Hold for Study,Treasurer Sale,1965-06-07,2016-11-17,40.4716266917,-80.0344662105,42003271500,Marshall-Shadeland,1,27,1-14,1,1,Northern,Riverview
1935794,182807,,,1530  ECKERT ST,City of Pittsburgh,2232,Vacant Land,P,Hold For Study,Hold for Study,Treasurer Sale,1953-06-01,2016-11-17,40.4716726319,-80.0347410825,42003271500,Marshall-Shadeland,1,27,1-14,1,1,Northern,Riverview
1935795,182808,,,1532  ECKERT ST,City of Pittsburgh,1920,Vacant Land,P,Hold For Study,Hold for Study,Treasurer Sale,1959-06-01,2016-11-17,40.4716844709,-80.0348421212,42003271500,Marshall-Shadeland,1,27,1-14,1,1,Northern,Riverview
1935796,182631,,,1722  MCCLURE AV,City of Pittsburgh,2029,Vacant Land,UI,Hold For Study,Hold for Study,Sheriff Sale,1954-02-25,2016-11-17,40.4718568861,-80.0371356118,42003271500,Marshall-Shadeland,1,27,1-14,1,1,Northern,Riverview
1935797,183508,,,1610  ECKERT ST,City of Pittsburgh,2700,Vacant Land,P,Hold For Study,Hold for Study,Treasurer Sale,1956-06-06,2016-11-17,40.4716583234,-80.0360875169,42003271500,Marshall-Shadeland,1,27,1-14,1,1,Northern,Riverview
1935798,174976,,,0005 BOSTON ST,City of Pittsburgh,4500,Vacant Land,R1A-H,Hold For Study,Hold for Study,Treasurer Sale,1947-06-02,2016-11-17,40.469745725,-80.0351632957,42003271500,Marshall-Shadeland,1,27,1-14,1,1,Northern,Riverview
1935799,174977,,,0013 BOSTON ST,City of Pittsburgh,4500,Vacant Land,R1A-H,Hold For Study,Hold for Study,Treasurer Sale,1947-06-02,2016-11-17,40.4697752675,-80.0350069302,42003271500,Marshall-Shadeland,1,27,1-14,1,1,Northern,Riverview
1935800,174978,,,0015 BOSTON ST,City of Pittsburgh,2300,Vacant Land,R1A-H,Hold For Study,Hold for Study,Treasurer Sale,1947-06-02,2016-11-17,40.4697963913,-80.0348870583,42003271500,Marshall-Shadeland,1,27,1-14,1,1,Northern,Riverview
1935801,174979,,,2669 TOBERG ST,City of Pittsburgh,1958,Vacant Land,R1A-H,Hold For Study,Hold for Study,Treasurer Sale,1948-06-07,2016-11-17,40.4673454102,-80.0335196021,42003271500,Marshall-Shadeland,1,27,1-14,1,1,Northern,Riverview
1935802,174980,,,2667 TOBERG ST,City of Pittsburgh,1958,Vacant Land,R1A-H,Hold For Study,Hold for Study,Treasurer Sale,1948-06-07,2016-11-17,40.4674091483,-80.0335406041,42003271500,Marshall-Shadeland,1,27,1-14,1,1,Northern,Riverview
1935803,174981,,,2665 TOBERG ST,City of Pittsburgh,3916,Vacant Land,R1A-H,Hold For Study,Hold for Study,Treasurer Sale,1948-06-07,2016-11-17,40.4674880751,-80.0335663528,42003271500,Marshall-Shadeland,1,27,1-14,1,1,Northern,Riverview
1935804,182532,,,2800  SHADELAND AV,City of Pittsburgh,5535,Building,LNC,Hold For Study,Hold for Study,Purchase,1948-06-07,2016-11-17,40.4699442662,-80.0300162602,42003271500,Marshall-Shadeland,1,27,1-14,1,1,Northern,Riverview
1935805,174999,,,2900 FREDERICK ST,City of Pittsburgh,3040,Vacant Land,R1D-H,Hold For Study,Hold for Study,Treasurer Sale,1956-06-04,2016-11-17,40.4707119551,-80.0298640284,42003271500,Marshall-Shadeland,1,27,1-14,1,1,Northern,Riverview
1935806,175000,,,2904 FREDERICK ST,City of Pittsburgh,2850,Vacant Land,R1D-H,Hold For Study,Hold for Study,Treasurer Sale,1950-06-05,2016-11-17,40.4709681456,-80.0299456576,42003271500,Marshall-Shadeland,1,27,1-14,1,1,Northern,Riverview
1935807,175001,,,2914 FREDERICK ST,City of Pittsburgh,2755,Vacant Land,R1D-H,Hold For Study,Hold for Study,Treasurer Sale,1950-06-05,2016-11-17,40.4712182339,-80.0300263048,42003271500,Marshall-Shadeland,1,27,1-14,1,1,Northern,Riverview
1935808,175002,,,2920 SUPERIOR AVE,City of Pittsburgh,19834,Vacant Land,R1D-H,Hold For Study,Hold for Study,,1914-07-01,2016-11-17,40.4716094794,-80.0301516874,42003271500,Marshall-Shadeland,1,27,1-14,1,1,Northern,Riverview
1935809,183021,,,2626  STAYTON ST,City of Pittsburgh,43995,Vacant Land,R1D-H,Hold For Study,Hold for Study,Treasurer Sale,1959-06-01,2016-11-17,40.4692722378,-80.0267394228,42003271500,Marshall-Shadeland,1,27,1-9,1,1,Northern,Riverview
1935810,182995,,,2656  MCDOWELL ST,City of Pittsburgh,1185,Vacant Land,R1D-H,Hold For Study,Hold for Study,Treasurer Sale,1946-06-03,2016-11-17,40.469491715,-80.0260782836,42003271500,Marshall-Shadeland,1,27,1-9,1,1,Northern,Riverview
1935811,183704,,,3122  MOUNT HOPE RD,City of Pittsburgh,1320,Vacant Land,H,Hold For Study,Hold for Study,,,2016-11-17,40.4724460002,-80.037141289,42003271500,Marshall-Shadeland,1,27,1-14,1,1,Northern,Riverview
1935812,183705,,,3120  MOUNT HOPE RD,City of Pittsburgh,1320,Vacant Land,H,Hold For Study,Hold for Study,,,2016-11-17,40.4723904397,-80.0371427086,42003271500,Marshall-Shadeland,1,27,1-14,1,1,Northern,Riverview
1935813,182639,,,3119  MT HOPE RD,City of Pittsburgh,1210,Vacant Land,H,Hold For Study,Hold for Study,Sheriff Sale,1927-01-02,2016-11-17,40.4723106797,-80.0371025538,42003271500,Marshall-Shadeland,1,27,1-14,1,1,Northern,Riverview
1935814,182811,,,3117  MC CLURE AV,City of Pittsburgh,2421,Vacant Land,H,Hold For Study,Hold for Study,Treasurer Sale,1950-06-05,2016-11-17,40.4722200409,-80.037113706,42003271500,Marshall-Shadeland,1,27,1-14,1,1,Northern,Riverview
1935815,182647,,,3201  LANGFITT AV,City of Pittsburgh,51401,Vacant Land,H,Hold For Study,Hold for Study,Sheriff Sale,1947-07-19,2016-11-17,40.4733665972,-80.0363208802,42003271500,Marshall-Shadeland,1,27,1-14,1,1,Northern,Riverview
1935816,182813,,,3139  RICHARDSON AV,City of Pittsburgh,1155,Vacant Land,H,Hold For Study,Hold for Study,Treasurer Sale,1944-08-10,2016-11-17,40.4727303753,-80.0367429227,42003271500,Marshall-Shadeland,1,27,1-14,1,1,Northern,Riverview
1935817,182814,,,3135  MC CLURE AV,City of Pittsburgh,1287,Vacant Land,H,Hold For Study,Hold for Study,Treasurer Sale,1969-06-02,2016-11-17,40.4726799118,-80.0367484532,42003271500,Marshall-Shadeland,1,27,1-14,1,1,Northern,Riverview
1935818,182815,,,3133  MCCLURE AV,City of Pittsburgh,1552,Vacant Land,H,Hold For Study,Hold for Study,Treasurer Sale,1948-06-07,2016-11-17,40.4726167352,-80.0367850895,42003271500,Marshall-Shadeland,1,27,1-14,1,1,Northern,Riverview
1935819,183706,,,3131  MCCLURE AV,City of Pittsburgh,1747,Vacant Land,H,Hold For Study,Hold for Study,,,2016-11-17,40.472542622,-80.0368105538,42003271500,Marshall-Shadeland,1,27,1-14,1,1,Northern,Riverview
1935820,183707,,,3129  MCCLURE AVE,City of Pittsburgh,1841,Vacant Land,H,Hold For Study,Hold for Study,,,2016-11-17,40.4724864868,-80.036887077,42003271500,Marshall-Shadeland,1,27,1-14,1,1,Northern,Riverview
1935821,183708,,,3123  MCCLURE AV,City of Pittsburgh,2646,Vacant Land,H,Hold For Study,Hold for Study,,,2016-11-17,40.4724167041,-80.0369249341,42003271500,Marshall-Shadeland,1,27,1-14,1,1,Northern,Riverview
1935822,182391,,,3284  CENTRAL AV,City of Pittsburgh,17478,Building,LNC,Hold For Study,Hold for Study,Purchase,1992-10-16,2016-11-17,40.4766165691,-80.0296696235,42003271500,Marshall-Shadeland,1,27,1-14,1,1,Northern,Riverview
1935823,181666,,,1201  WOODS RUN AV,City of Pittsburgh,54134,Building,LNC,Hold For Study,Hold for Study,Unknown,1962-04-03,2016-11-17,40.4762387834,-80.0303527259,42003271500,Marshall-Shadeland,1,27,1-14,1,1,Northern,Riverview
1935824,182798,,,3215  BRIGHTON ST,City of Pittsburgh,2925,Vacant Land,R1A-VH,Hold For Study,Hold for Study,Treasurer Sale,1948-06-06,2016-11-17,40.4756919661,-80.031242411,42003271500,Marshall-Shadeland,1,27,1-14,1,1,Northern,Riverview
1935825,176973,,,3150 72 COMPLETE ST,City of Pittsburgh,38000,Vacant Land,P,Hold for Study,Hold for Study,,1921-01-08,2016-11-17,40.4727423717,-80.0324207983,42003271500,Marshall-Shadeland,1,27,1-14,1,1,Northern,Riverview
1935826,182477,,,PREBLE AV,City of Pittsburgh,72092,Vacant Land,UI,Hold For Study,Hold for Study,Purchase,1996-09-01,2016-11-17,40.4609822012,-80.0355901991,42003980600,Chateau,1,27,1-8,1,1,Northern,Riverview
1935827,184006,,,2319  CALIFORNIA AV,City of Pittsburgh,1200,Vacant Land,GI,Unknown,Unknown,Treasurer Sale,1946-06-03,2016-11-17,40.4638079362,-80.0325814121,42003980900,Marshall-Shadeland,1,27,1-14,1,1,Northern,Riverview
1935828,182478,,,WESTHALL ST,City of Pittsburgh,33106,Vacant Land,GI,Hold For Study,Hold for Study,Purchase,2000-05-10,2016-11-17,40.4706784757,-80.043016252,42003980900,Marshall-Shadeland,1,27,1-14,1,1,Northern,Riverview
1935829,182580,,,ECKERT ST,City of Pittsburgh,2352,Vacant Land,GI,Hold For Study,Hold for Study,Purchase,1988-04-12,2016-11-17,40.471590743,-80.0377777101,42003980900,Marshall-Shadeland,1,27,1-14,1,1,Northern,Riverview
1935830,182579,,,ECKERT ST,City of Pittsburgh,2221,Vacant Land,GI,Hold For Study,Hold for Study,Purchase,1988-04-12,2016-11-17,40.471892636,-80.0379452765,42003980900,Marshall-Shadeland,1,27,1-14,1,1,Northern,Riverview
1935831,182476,,,DOERR ST,City of Pittsburgh,63815,Vacant Land,GI,Hold For Study,Hold for Study,Purchase,2000-05-10,2016-11-17,40.4648396081,-80.0383074478,42003980900,Marshall-Shadeland,1,27,1-14,1,1,Northern,Riverview
1935832,183509,,,2425  CALIFORNIA AV,City of Pittsburgh,11176,Vacant Land,GI,Hold For Study,Hold for Study,Treasurer Sale,1981-06-01,2016-11-17,40.4642574081,-80.0329313851,42003980900,Marshall-Shadeland,1,27,1-14,1,1,Northern,Riverview
1935833,176892,,,3500 OHIO RIVER BLVD,City of Pittsburgh,7913,Vacant Land,GI,Hold For Study,Hold for Study,,1929-09-21,2016-11-17,40.4779846465,-80.0428019937,42003980900,Marshall-Shadeland,1,27,1-14,1,1,Northern,Riverview
1935834,182469,,,WESTHALL R OF W ST,City of Pittsburgh,54450,Vacant Land,GI,Hold For Study,Hold for Study,Purchase,2000-05-10,2016-11-17,40.4743941086,-80.0450129775,42003980900,Marshall-Shadeland,1,27,1-14,1,1,Northern,Riverview
1935835,174786,,,782 FAIRSTON ST,City of Pittsburgh,2762,Vacant Land,P,Public Sale,Available for Sale,Treasurer Sale,1985-10-07,2016-11-17,40.4492169217,-80.0538578852,42003281400,Crafton Heights,2,28,1-16,6,5,Northern,Emerald
1935836,174821,,,MIDDLETOWN RD,City of Pittsburgh,6000,Vacant Land,R2-L,Public Sale,Available for Sale,Treasurer Sale,1956-06-04,2016-11-17,40.4443615246,-80.0560505672,42003281400,Crafton Heights,2,28,1-17,6,5,Northern,Emerald
1935837,183433,,,1203  ZAHNISER ST,City of Pittsburgh,16131,Vacant Land,R2-L,Hold For Study,Hold for Study,Treasurer Sale,1965-06-07,2016-11-17,40.4444092536,-80.0440393278,42003281400,Crafton Heights,2,28,1-17,6,5,Northern,Emerald
1935838,174770,,,1270 GREENWAY DR,City of Pittsburgh,138852,Vacant Land,P,Hold For Study,Hold for Study,Purchase,2000-09-27,2016-11-17,40.4482248716,-80.0564304787,42003281400,Crafton Heights,2,28,1-16,6,5,Northern,Emerald
1935839,174782,,,46 OLIFFE ST,City of Pittsburgh,9674,Vacant Land,P,Hold For Study,Hold for Study,Treasurer Sale,1949-07-05,2016-11-17,40.44785256,-80.0548595238,42003281400,Crafton Heights,2,28,1-16,6,5,Northern,Emerald
1935840,174783,,,392 OLIFFE ST,City of Pittsburgh,5105,Vacant Land,P,Hold For Study,Hold for Study,Treasurer Sale,1956-06-04,2016-11-17,40.4482865649,-80.0546046221,42003281400,Crafton Heights,2,28,1-16,6,5,Northern,Emerald
1935841,174784,,,0294 GREENWAY DR,City of Pittsburgh,5050,Vacant Land,P,Hold For Study,Hold for Study,Treasurer Sale,1949-06-06,2016-11-17,40.4483047374,-80.0543610699,42003281400,Crafton Heights,2,28,1-16,6,5,Northern,Emerald
1935842,174785,,,0790 FAIRSTON ST,City of Pittsburgh,22000,Vacant Land,P,Hold For Study,Hold for Study,Treasurer Sale,1949-06-06,2016-11-17,40.4487515594,-80.0541579315,42003281400,Crafton Heights,2,28,1-16,6,5,Northern,Emerald
1935843,174787,,,0473 OLIFFE ST,City of Pittsburgh,5500,Vacant Land,P,Hold For Study,Hold for Study,Treasurer Sale,1950-06-06,2016-11-17,40.4484393286,-80.0538658857,42003281400,Crafton Heights,2,28,1-16,6,5,Northern,Emerald
1935844,174788,,,0763 FAIRSTON ST,City of Pittsburgh,5602,Vacant Land,P,Hold For Study,Hold for Study,Treasurer Sale,1944-06-05,2016-11-17,40.4500199864,-80.0527871926,42003281400,Crafton Heights,2,28,1-16,6,5,Northern,Emerald
1935845,174789,,,0765 FAIRSTON ST,City of Pittsburgh,2050,Vacant Land,P,Hold For Study,Hold for Study,Treasurer Sale,1944-06-05,2016-11-17,40.4499055711,-80.0528599032,42003281400,Crafton Heights,2,28,1-16,6,5,Northern,Emerald
1935846,174790,,,0767 FAIRSTON ST,City of Pittsburgh,6025,Vacant Land,P,Hold For Study,Hold for Study,Treasurer Sale,1948-06-07,2016-11-17,40.4498280746,-80.0529459392,42003281400,Crafton Heights,2,28,1-16,6,5,Northern,Emerald
1935847,174791,,,0769 FAIRSTON ST,City of Pittsburgh,2050,Vacant Land,P,Hold For Study,Hold for Study,Treasurer Sale,1944-06-05,2016-11-17,40.449726923,-80.0529770592,42003281400,Crafton Heights,2,28,1-16,6,5,Northern,Emerald
1935848,174792,,,0771 FAIRSTON ST,City of Pittsburgh,2050,Vacant Land,P,Hold For Study,Hold for Study,Treasurer Sale,1944-06-05,2016-11-17,40.4496648752,-80.0530187267,42003281400,Crafton Heights,2,28,1-16,6,5,Northern,Emerald
1935849,174793,,,0773 FAIRSTON ST,City of Pittsburgh,2050,Vacant Land,P,Hold For Study,Hold for Study,Treasurer Sale,1944-06-05,2016-11-17,40.4495998376,-80.0530560868,42003281400,Crafton Heights,2,28,1-16,6,5,Northern,Emerald
1935850,174794,,,0791 FAIRSTON ST,City of Pittsburgh,2050,Vacant Land,P,Hold For Study,Hold for Study,Treasurer Sale,1949-06-06,2016-11-17,40.4489878606,-80.0534570844,42003281400,Crafton Heights,2,28,1-16,6,5,Northern,Emerald
1935851,174795,,,0810 20 OLIFFE ST,City of Pittsburgh,16450,Vacant Land,P,Hold For Study,Hold for Study,Treasurer Sale,1949-06-06,2016-11-17,40.4492453539,-80.0529350412,42003281400,Crafton Heights,2,28,1-16,6,5,Northern,Emerald
1935852,174796,,,0808 OLIFFE ST,City of Pittsburgh,4476,Vacant Land,P,Hold For Study,Hold for Study,Treasurer Sale,1945-06-04,2016-11-17,40.449525705,-80.0527594081,42003281400,Crafton Heights,2,28,1-16,6,5,Northern,Emerald
1935853,174797,,,0806 OLIFFE ST,City of Pittsburgh,2200,Vacant Land,P,Hold For Study,Hold for Study,Treasurer Sale,1949-06-06,2016-11-17,40.4496216349,-80.0527012095,42003281400,Crafton Heights,2,28,1-16,6,5,Northern,Emerald
1935854,174798,,,0804 OLIFFE ST,City of Pittsburgh,1388,Vacant Land,P,Hold For Study,Hold for Study,Treasurer Sale,1950-06-05,2016-11-17,40.4497372925,-80.0526276344,42003281400,Crafton Heights,2,28,1-16,6,5,Northern,Emerald
1935855,174799,,,0800 OLIFFE ST,City of Pittsburgh,3089,Vacant Land,P,Hold For Study,Hold for Study,Treasurer Sale,,2016-11-17,40.4499377625,-80.0525067731,42003281400,Crafton Heights,2,28,1-16,6,5,Northern,Emerald
1935856,174800,,,0831 GREENWAY DR,City of Pittsburgh,10275,Vacant Land,P,Hold For Study,Hold for Study,Treasurer Sale,1949-06-06,2016-11-17,40.4488307836,-80.0525718461,42003281400,Crafton Heights,2,28,1-16,6,5,Northern,Emerald
1935857,174801,,,833 OLIFFE ST,City of Pittsburgh,10447,Vacant Land,P,Hold For Study,Hold for Study,Treasurer Sale,1985-10-07,2016-11-17,40.4486244961,-80.0526879288,42003281400,Crafton Heights,2,28,1-16,6,5,Northern,Emerald
1935858,174802,,,824 GREENWAY DR,City of Pittsburgh,74880,Vacant Land,P,Hold For Study,Hold for Study,Treasurer Sale,1949-07-05,2016-11-17,40.4480113701,-80.0536978619,42003281400,Crafton Heights,2,28,1-16,6,5,Northern,Emerald
1935859,174803,,,0792 DICKENS ST,City of Pittsburgh,7050,Vacant Land,P,Hold For Study,Hold for Study,Treasurer Sale,1944-06-04,2016-11-17,40.4486950841,-80.0521079498,42003281400,Crafton Heights,2,28,1-16,6,5,Northern,Emerald
1935860,174804,,,0794 DICKENS ST,City of Pittsburgh,3625,Vacant Land,P,Hold For Study,Hold for Study,Treasurer Sale,1944-06-05,2016-11-17,40.4487812271,-80.0520266504,42003281400,Crafton Heights,2,28,1-16,6,5,Northern,Emerald
1935861,174805,,,0796 DICKENS ST,City of Pittsburgh,7500,Vacant Land,P,Hold For Study,Hold for Study,Treasurer Sale,1949-06-06,2016-11-17,40.4488674873,-80.051946606,42003281400,Crafton Heights,2,28,1-16,6,5,Northern,Emerald
1935862,174806,,,0798 DICKENS ST,City of Pittsburgh,3875,Vacant Land,P,Hold For Study,Hold for Study,Treasurer Sale,1944-06-05,2016-11-17,40.4489542729,-80.0518677244,42003281400,Crafton Heights,2,28,1-16,6,5,Northern,Emerald
1935863,174807,,,0800 DICKENS ST,City of Pittsburgh,3950,Vacant Land,P,Hold For Study,Hold for Study,Treasurer Sale,1944-06-05,2016-11-17,40.4490031117,-80.0518047352,42003281400,Crafton Heights,2,28,1-16,6,5,Northern,Emerald
1935864,174808,,,0802 DICKENS ST,City of Pittsburgh,4025,Vacant Land,P,Hold For Study,Hold for Study,Treasurer Sale,1945-06-04,2016-11-17,40.4490622879,-80.0517654195,42003281400,Crafton Heights,2,28,1-16,6,5,Northern,Emerald
1935865,174809,,,0804 DICKENS ST,City of Pittsburgh,4100,Vacant Land,P,Hold For Study,Hold for Study,Treasurer Sale,1945-06-04,2016-11-17,40.4491164066,-80.0517087696,42003281400,Crafton Heights,2,28,1-16,6,5,Northern,Emerald
1935866,174810,,,0806 DICKENS ST,City of Pittsburgh,4175,Vacant Land,P,Hold For Study,Hold for Study,Treasurer Sale,1945-06-05,2016-11-17,40.4491740474,-80.0516547185,42003281400,Crafton Heights,2,28,1-16,6,5,Northern,Emerald
1935867,174811,,,0808 DICKENS ST,City of Pittsburgh,4250,Vacant Land,P,Hold For Study,Hold for Study,Treasurer Sale,1971-06-21,2016-11-17,40.4492268628,-80.051600676,42003281400,Crafton Heights,2,28,1-16,6,5,Northern,Emerald
1935868,174812,,,0810 DICKENS ST,City of Pittsburgh,4350,Vacant Land,P,Hold For Study,Hold for Study,Treasurer Sale,1950-06-05,2016-11-17,40.4492795094,-80.0515478706,42003281400,Crafton Heights,2,28,1-16,6,5,Northern,Emerald
1935869,183506,,,812  DICKENS ST,City of Pittsburgh,4425,Vacant Land,P,Hold For Study,Hold for Study,Treasurer Sale,2014-04-25,2016-11-17,40.4493405083,-80.0515018443,42003281400,Crafton Heights,2,28,1-16,6,5,Northern,Emerald
1935870,183507,,,814  DICKENS ST,City of Pittsburgh,3922,Vacant Land,P,Hold For Study,Hold for Study,Treasurer Sale,2014-04-25,2016-11-17,40.449504821,-80.0515692099,42003281400,Crafton Heights,2,28,1-16,6,5,Northern,Emerald
1935871,174815,,,1333 GREENWAY DR,City of Pittsburgh,209471,Vacant Land,P,Hold For Study,Hold for Study,Purchase,1927-09-08,2016-11-17,40.4465079259,-80.0586077903,42003281400,Crafton Heights,2,28,1-16,6,5,Northern,Emerald
1935872,174816,,,0396 GREENWAY DR,City of Pittsburgh,57970,Vacant Land,P,Hold For Study,Hold for Study,Treasurer Sale,1945-06-04,2016-11-17,40.4476252398,-80.0561887626,42003281400,Crafton Heights,2,28,1-16,6,5,Northern,Emerald
1935873,174818,,,373 FAIRSTON ST,City of Pittsburgh,15228,Vacant Land,RP,Hold For Study,Hold for Study,Treasurer Sale,1949-07-05,2016-11-17,40.4468423376,-80.0538495901,42003281400,Crafton Heights,2,28,1-17,6,5,Northern,Emerald
1935874,174819,,,690 DICKENS ST,City of Pittsburgh,14802,Vacant Land,RP,Hold For Study,Hold for Study,Treasurer Sale,1949-07-05,2016-11-17,40.4474486379,-80.0531824587,42003281400,Crafton Heights,2,28,1-17,6,5,Northern,Emerald
1935875,174820,,,00000 MIDDLETOWN RD,City of Pittsburgh,305769,Vacant Land,P,Hold For Study,Hold for Study,,1953-06-01,2016-11-17,40.4461284643,-80.0567477205,42003281400,Crafton Heights,2,28,1-16,6,5,Northern,Emerald
1935876,172833,,,1159 BERGER ST,City of Pittsburgh,372,Vacant Land,R2-L,Public Sale,Available for Sale,Treasurer Sale,1965-06-07,2016-11-17,40.4405918338,-80.0485408451,42003281500,Crafton Heights,2,28,1-17,6,5,Northern,Emerald
1935877,174725,,,1639 STRATMORE ST,City of Pittsburgh,2500,Vacant Land,R2-L,Public Sale,Available for Sale,Treasurer Sale,1944-06-05,2016-11-17,40.4417008834,-80.0573941033,42003281500,Crafton Heights,2,28,1-18,6,5,Northern,Emerald
1935878,174726,,,8 ARNOLD ST,City of Pittsburgh,5414,Vacant Land,R2-L,Public Sale,Available for Sale,Treasurer Sale,1989-09-18,2016-11-17,40.4406966878,-80.0519612164,42003281500,Crafton Heights,2,28,1-18,6,5,Northern,Emerald
1935879,174727,,,1620 CUMBERLAND ST,City of Pittsburgh,2500,Vacant Land,R2-L,Public Sale,Available for Sale,Treasurer Sale,1965-06-07,2016-11-17,40.4402277198,-80.0590944206,42003281500,Crafton Heights,2,28,1-18,6,5,Northern,Emerald
1935880,174732,,,8 NORWALK ST,City of Pittsburgh,7175,Vacant Land,R2-L,Public Sale,Available for Sale,Treasurer Sale,1944-06-05,2016-11-17,40.4401382288,-80.0523289253,42003281500,Crafton Heights,2,28,1-18,6,5,Northern,Emerald
1935881,184752,,,1611  ARNOLD ST,City of Pittsburgh,5000,Vacant Land,R2-L,URA Transfer,Available for Sale,Treasurer Sale,2013-10-25,2016-11-17,40.4411181665,-80.0537682637,42003281500,Crafton Heights,2,28,1-18,6,5,Northern,Emerald
1935882,184753,,,39  ARNOLD ST,City of Pittsburgh,10676,Vacant Land,R2-L,URA Transfer,Available for Sale,Treasurer Sale,2013-10-25,2016-11-17,40.440963536,-80.0535109954,42003281500,Crafton Heights,2,28,1-18,6,5,Northern,Emerald
1935883,184754,,,1630  RIDENOUR AV,City of Pittsburgh,5055,Vacant Land,P,URA Transfer,Available for Sale,Treasurer Sale,2013-10-25,2016-11-17,40.4401489175,-80.0602650117,42003281500,Crafton Heights,2,28,1-18,6,5,Northern,Emerald
1935884,184755,,,1626  RIDENOUR AV,City of Pittsburgh,2524,Vacant Land,P,URA Transfer,Available for Sale,Treasurer Sale,2013-10-25,2016-11-17,40.4400194529,-80.0601129906,42003281500,Crafton Heights,2,28,1-18,6,5,Northern,Emerald
1935885,184756,,,1624  RIDENOUR AV,City of Pittsburgh,2524,Vacant Land,P,URA Transfer,Available for Sale,Treasurer Sale,2013-10-25,2016-11-17,40.4399677687,-80.0600516481,42003281500,Crafton Heights,2,28,1-18,6,5,Northern,Emerald
1935886,184757,,,1620  RIDENOUR AV,City of Pittsburgh,2521,Vacant Land,P,URA Transfer,Available for Sale,Treasurer Sale,2013-10-25,2016-11-17,40.4398649227,-80.0599332885,42003281500,Crafton Heights,2,28,1-18,6,5,Northern,Emerald
1935887,184758,,,1618  RIDENOUR AV,City of Pittsburgh,2520,Vacant Land,P,URA Transfer,Available for Sale,Treasurer Sale,2013-10-25,2016-11-17,40.4398119364,-80.0598739427,42003281500,Crafton Heights,2,28,1-18,6,5,Northern,Emerald
1935888,184759,,,101  CLAIRTONICA ST,City of Pittsburgh,2472,Vacant Land,R2-L,URA Transfer,Available for Sale,Treasurer Sale,2013-10-25,2016-11-17,40.4383152166,-80.0562918296,42003281500,Crafton Heights,2,28,1-18,6,5,Northern,Emerald
1935889,174668,,,0842 FORD ST,City of Pittsburgh,3462,Vacant Land,P,Hold For Study,Hold for Study,Treasurer Sale,1944-06-05,2016-11-17,40.4413692471,-80.0592642524,42003281500,Crafton Heights,2,28,1-18,6,5,Northern,Emerald
1935890,174669,,,0844 FORD ST,City of Pittsburgh,4400,Vacant Land,P,Hold For Study,Hold for Study,Treasurer Sale,1944-06-05,2016-11-17,40.4414214097,-80.0590757222,42003281500,Crafton Heights,2,28,1-18,6,5,Northern,Emerald
1935891,174670,,,0846 FORD ST,City of Pittsburgh,4400,Vacant Land,P,Hold For Study,Hold for Study,Treasurer Sale,1945-06-04,2016-11-17,40.4414784929,-80.0589085501,42003281500,Crafton Heights,2,28,1-18,6,5,Northern,Emerald
1935892,174671,,,0848 FORD ST,City of Pittsburgh,8800,Vacant Land,P,Hold For Study,Hold for Study,Treasurer Sale,1948-06-07,2016-11-17,40.4415602329,-80.0586627134,42003281500,Crafton Heights,2,28,1-18,6,5,Northern,Emerald
1935893,183502,,,1339  HOLLYWOOD ST,City of Pittsburgh,4104,Vacant Land,R2-L,Hold For Study,Hold for Study,Treasurer Sale,1944-06-05,2016-11-17,40.4416768358,-80.0591998522,42003281500,Crafton Heights,2,28,1-18,6,5,Northern,Emerald
1935894,174672,,,1341 HOLLYWOOD ST,City of Pittsburgh,4104,Vacant Land,R2-L,Hold For Study,Hold for Study,Treasurer Sale,1948-06-07,2016-11-17,40.4416353631,-80.0593269853,42003281500,Crafton Heights,2,28,1-18,6,5,Northern,Emerald
1935895,174673,,,1343 HOLLYWOOD ST,City of Pittsburgh,2700,Vacant Land,R2-L,Hold For Study,Hold for Study,Treasurer Sale,1944-08-10,2016-11-17,40.4415989107,-80.0594297384,42003281500,Crafton Heights,2,28,1-18,6,5,Northern,Emerald
1935896,174674,,,1345 HOLLYWOOD ST,City of Pittsburgh,3556,Vacant Land,R2-L,Hold For Study,Hold for Study,Treasurer Sale,1948-06-07,2016-11-17,40.4415874686,-80.0595536474,42003281500,Crafton Heights,2,28,1-18,6,5,Northern,Emerald
1935897,174675,,,1347 HOLLYWOOD ST,City of Pittsburgh,3894,Vacant Land,R2-L,Hold For Study,Hold for Study,Treasurer Sale,1944-08-10,2016-11-17,40.4418970836,-80.0598684087,42003281500,Crafton Heights,2,28,1-18,6,5,Northern,Emerald
1935898,174676,,,1350 HOLLYWOOD ST,City of Pittsburgh,5000,Vacant Land,R2-L,Hold For Study,Hold for Study,Treasurer Sale,1948-06-07,2016-11-17,40.441946441,-80.0596761261,42003281500,Crafton Heights,2,28,1-18,6,5,Northern,Emerald
1935899,174677,,,1346 HOLLYWOOD ST,City of Pittsburgh,2500,Vacant Land,R2-L,Hold For Study,Hold for Study,Treasurer Sale,1944-08-10,2016-11-17,40.4419868547,-80.0595498949,42003281500,Crafton Heights,2,28,1-18,6,5,Northern,Emerald
